"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"1221730","occ","","","159985","Imbricatoceras subundulatum","species","302502","","Imbricatoceras subundulatum","species","147247","Telychian","","438.5","433.4","52217","189"
"1221731","occ","","","159986","Kionoceras virgatum","species","302406","","Kionoceras virgatum","species","302404","Telychian","","438.5","433.4","52217","189"
"1221732","occ","","","159986","Leurocycloceras etheridgii","species","302506","","Leurocycloceras etheridgii","species","302505","Telychian","","438.5","433.4","52217","189"
"1221733","occ","","","159986","Geisonocerina elongatocinctum","species","297528","recombined as","Isorthoceras elongatocinctum","species","297528","Telychian","","438.5","433.4","52217","189"
"1221734","occ","","","159986","Gorbyoceras sp.","genus","12513","","Gorbyoceras","genus","12513","Telychian","","438.5","433.4","52217","189"
"1221736","occ","","","159987","Kionoceras virgatum","species","302406","","Kionoceras virgatum","species","302404","Telychian","","438.5","433.4","52217","189"
"1221737","occ","","","159987","Polygrammoceras aff. bullatum","species","12576","species not entered","Polygrammoceras","genus","12576","Telychian","","438.5","433.4","52217","189"
"1221765","occ","","","158605","Polygrammoceras bullatum","species","12576","species not entered","Polygrammoceras","genus","12576","Aeronian","","440.8","438.5","52199","190"
"1221766","occ","","","158605","Eridites barnesi","species","12500","species not entered","Eridites","genus","12500","Aeronian","","440.8","438.5","52199","190"
"1221767","occ","","","160002","Polygrammoceras bullatum","species","12576","species not entered","Polygrammoceras","genus","12576","Aeronian","","440.8","438.5","52199","190"
"1221768","occ","","","113152","Polygrammoceras bullatum","species","12576","species not entered","Polygrammoceras","genus","12576","Aeronian","","440.8","438.5","52199","190"
"1221769","occ","","","158598","Dawsonoceras hyatti","species","142732","","Dawsonoceras hyatti","species","142732","Aeronian","","440.8","438.5","52199","190"
"1221771","occ","","","160003","Dawsonoceras hyatti","species","142732","","Dawsonoceras hyatti","species","142732","Telychian","","438.5","433.4","52199","189"
"1221772","occ","","","160004","Dawsonoceras hyatti","species","142732","","Dawsonoceras hyatti","species","142732","Telychian","","438.5","433.4","52199","189"
"1221774","occ","","","160004","Polygrammoceras chicottense","species","302526","","Polygrammoceras chicottense","species","302526","Telychian","","438.5","433.4","52199","189"
"1221779","occ","","","160005","Dawsonoceras hyatti","species","142732","","Dawsonoceras hyatti","species","142732","Telychian","","438.5","433.4","52199","189"
"1221780","occ","","","158750","Ephippiorthoceras formosum","species","12499","species not entered","Ephippiorthoceras","genus","12499","Telychian","","438.5","433.4","52199","189"
"1221808","occ","","","160014","Polygrammoceras chicottense","species","302526","","Polygrammoceras chicottense","species","302526","Aeronian","","440.8","438.5","52199","190"
"1221812","occ","","","160015","Polygrammoceras n. sp. chicottense","species","302526","","Polygrammoceras chicottense","species","302526","Telychian","","438.5","433.4","52200","189"
"1221832","occ","","","160026","Aptychopsis prima","species","446656","","Aptychopsis prima","species","446644","Telychian","","438.5","433.4","52233","189"
"1222925","occ","","","160182","Orthoceras n. sp. coralliformis","species","303030","recombined as","Kionoceras coralliforme","species","303030","Telychian","","438.5","433.4","52285","189"
"1222978","occ","","","90302","Dawsonoceras fimbriatum ?","species","303048","","Dawsonoceras fimbriatum","species","303047","Telychian","","438.5","433.4","52285","189"
"1224179","occ","","","160541","Brachycycloceras washingtonense","species","298490","","Brachycycloceras washingtonense","species","298490","Pendleian","","330.9","327.4","11419","53"
"1224180","occ","","","160542","Brachycycloceras washingtonense","species","298490","","Brachycycloceras washingtonense","species","298490","Pendleian","","330.9","327.4","11419","53"
"1224181","occ","","","160543","Brachycycloceras n. sp. washingtonense","species","298490","","Brachycycloceras washingtonense","species","298490","Pendleian","","330.9","327.4","11419","53"
"1224205","occ","","","160560","Michelinoceras wapanuckense","species","298489","","Michelinoceras wapanuckense","species","298488","Arnsbergian","","327.4","324","11419","53"
"1238804","occ","","","163121","Cochlioceras avus","species","142672","","Cochlioceras avus","species","142672","Kunda","","467.1","462.9","53099","556"
"1238809","occ","","","163122","Archigeisonoceras repplingense","species","142655","species not entered","Archigeisonoceras","genus","142655","Kunda","","467.1","462.9","53099","556"
"1238812","occ","","","89246","Archigeisonoceras repplingense","species","142655","species not entered","Archigeisonoceras","genus","142655","Hunderum","Valaste","470.1","464.3","53099","21"
"1238816","occ","","","89246","Cochlioceras avus","species","142672","","Cochlioceras avus","species","142672","Hunderum","Valaste","470.1","464.3","53099","21"
"1238818","occ","","","89246","Hedstroemoceras haelluddense","species","307861","","Hedstroemoceras haelluddense","species","307861","Hunderum","Valaste","470.1","464.3","53099","21"
"1244207","occ","","","163963","Eobactrites sandbergeri","species","147543","recombined as","Bactroceras sandbergeri","species","142792","Aseri","Lasnamagi","462.9","458.9","53527","556"
"1244343","occ","","","56194","Sactorthoceras sp.","genus","12593","","Sactorthoceras","genus","12593","Aseri","","462.9","460.4","53527","556"
"1244345","occ","","","162992","Kionoceras sp.","genus","12529","","Kionoceras","genus","12529","Haljala","Keila","456.4","453","53527","1009"
"1244346","occ","","","56194","Stereoplasmoceras longicameratum","species","309610","","Stereoplasmoceras longicameratum","species","309610","Aseri","","462.9","460.4","53527","556"
"1244347","occ","","","164011","Stereoplasmoceras longicameratum","species","309610","","Stereoplasmoceras longicameratum","species","309610","Kunda","Uhaku","467.1","457.5","53527","21"
"1244348","occ","","","56194","Stereoplasmocerina lineata","species","309612","","Stereoplasmocerina lineata","species","309612","Aseri","","462.9","460.4","53527","556"
"1244349","occ","","","56194","Stereoplasmocerina approximata","species","309613","","Stereoplasmocerina approximata","species","309613","Aseri","","462.9","460.4","53527","556"
"1244350","occ","","","56194","Ctenoceras sp.","genus","12484","","Ctenoceras","genus","12484","Aseri","","462.9","460.4","53527","556"
"1244351","occ","","","162992","Ctenoceras sp.","genus","12484","","Ctenoceras","genus","12484","Haljala","Keila","456.4","453","53527","1009"
"1244352","occ","","","164012","Ctenoceras sp.","genus","12484","","Ctenoceras","genus","12484","Idavere","Keila","457.5","453","53527","1009"
"1244354","occ","","","162221","Ephippiorthoceras frognoeyense","species","309614","","Ephippiorthoceras frognoeyense","species","309614","Rakvere","Nabala","452","450","53527","1008"
"1244355","occ","","","56194","Stereospyroceras sp.","genus","12606","","Stereospyroceras","genus","12606","Aseri","","462.9","460.4","53527","556"
"1244414","occ","","","164033","Gorbyoceras sp.","genus","12513","","Gorbyoceras","genus","12513","Idavere","Oandu","457.5","452","53527","29"
"1244434","occ","","","56194","Allumettoceras mjoesense","species","309618","","Allumettoceras mjoesense","species","309618","Aseri","","462.9","460.4","53527","556"
"1244453","occ","","","164036","Tripteroceras problematicum","species","309619","","Tripteroceras problematicum","species","309619","Idavere","Oandu","457.5","452","53527","29"
"1245364","occ","","","162233","Ephippiorthoceras plicatuloides","species","309898","","Ephippiorthoceras plicatuloides","species","309898","Pirgu","","449.6","445.2","53580","1008"
"1245372","occ","","","162233","Spyroceras alternestriatum","species","297524","recombined as","Gorbyoceras alternestriatum","species","297524","Pirgu","","449.6","445.2","53580","1008"
"1245502","occ","","","163026","Geisonoceras heroyense","species","297530","recombined as","Isorthoceras heroyense","species","297530","Pusgillian","Rawtheyan","449.6","445.2","53580","1008"
"1245503","occ","","","159336","Geisonoceras heroyense","species","297530","recombined as","Isorthoceras heroyense","species","297530","Pusgillian","Rawtheyan","449.6","445.2","53580","1008"
"1245504","occ","","","163026","Ephippiorthoceras frognoyense","species","309899","","Ephippiorthoceras frognoyense","species","309899","Pusgillian","Rawtheyan","449.6","445.2","53580","1008"
"1245505","occ","","","164204","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Pirgu","","449.6","445.2","53580","1008"
"1245506","occ","","","163026","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Pusgillian","Rawtheyan","449.6","445.2","53580","1008"
"1245511","occ","","","164205","Polygrammoceras sp.","genus","12576","","Polygrammoceras","genus","12576","Pirgu","","449.6","445.2","53580","1008"
"1245615","occ","","","164217","Sactoceras hadelandicum","species","309984","","Sactoceras hadelandicum","species","309984","Pirgu","","449.6","445.2","53580","1008"
"1245616","occ","","","162224","Sactoceras hadelandicum","species","309984","","Sactoceras hadelandicum","species","309984","Rawtheyan","Hirnantian","448.9","443.8","53580","29"
"1245617","occ","","","163026","Sactoceras tyriense","species","309985","","Sactoceras tyriense","species","309985","Pusgillian","Rawtheyan","449.6","445.2","53580","1008"
"1245619","occ","","","163025","Hadoceras septocurvatum","species","309987","","Hadoceras septocurvatum","species","309987","Rawtheyan","Hirnantian","448.9","443.8","53580","29"
"1245628","occ","","","163026","Hadoceras cf. septocurvatum","species","309987","","Hadoceras septocurvatum","species","309987","Pusgillian","Rawtheyan","449.6","445.2","53580","1008"
"1248543","occ","","","164807","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Emsian","","407.6","393.3","46256","181"
"1256489","occ","","","166731","Bactroceras sp.","genus","12332","","Bactroceras","genus","12332","Floian","","477.7","470","54391","1010"
"1263117","occ","","","167755","Leurocycloceras foerstei","species","142725","recombined as","Striatocycloceras foerstei","species","173865","Vormsi","Pirgu","450","445.2","54798","1008"
"1263119","occ","","","167755","Spyroceras senckenbergi","species","142740","recombined as","Palaeodawsonocerina senckenbergi","species","142740","Vormsi","Pirgu","450","445.2","54798","1008"
"1263131","occ","","","167757","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Vormsi","Pirgu","450","445.2","54798","1008"
"1283789","occ","","","10391","Kionoceras sp.","genus","12529","","Kionoceras","genus","12529","Caradoc","","458.4","449.6","3835","29"
"1287833","occ","","","171705","Orthoceras lativentrum","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","11371","21"
"1287834","occ","","","89105","Orthoceras lentum","species","324992","","Orthoceras lentum","species","324992","Chazyan","","470","457","11371","21"
"1287835","occ","","","89105","Orthoceras progressum","species","324993","","Orthoceras progressum","species","324993","Chazyan","","470","457","11371","21"
"1287836","occ","","","89105","Orthoceras vagum","species","324994","","Orthoceras vagum","species","324994","Chazyan","","470","457","11371","21"
"1287837","occ","","","89105","Orthoceras modestum","species","324995","","Orthoceras modestum","species","324995","Chazyan","","470","457","11371","21"
"1287838","occ","","","89105","Spyroceras clintoni","species","324999","recombined as","Stereospyroceras clintoni","species","324998","Chazyan","","470","457","11371","21"
"1287840","occ","","","89105","Cyrtactinoceras boycii","species","325016","","Cyrtactinoceras boycii","species","325015","Chazyan","","470","457","11371","21"
"1287850","occ","","","171707","Loxoceras moniliforme","species","69166","recombined as","Proteoceras moniliforme","species","69165","Chazyan","","470","457","11371","21"
"1287857","occ","","","89032","Spyroceras clintoni","species","324999","recombined as","Stereospyroceras clintoni","species","324998","Marmor","Ashbyan","470","449.8","11371","21"
"1287862","occ","","","171795","Orthoceras vagum","species","324994","","Orthoceras vagum","species","324994","Chazyan","","470","457","11371","21"
"1287863","occ","","","171795","Orthoceras modestum","species","324995","","Orthoceras modestum","species","324995","Chazyan","","470","457","11371","21"
"1287864","occ","","","171795","Spyroceras clintoni","species","324999","recombined as","Stereospyroceras clintoni","species","324998","Chazyan","","470","457","11371","21"
"1287866","occ","","","171795","Cyrtactinoceras boycii","species","325016","","Cyrtactinoceras boycii","species","325015","Chazyan","","470","457","11371","21"
"1287869","occ","","","171797","Cyrtactinoceras champlainense","species","325017","","Cyrtactinoceras champlainense","species","325017","Chazyan","","470","457","11371","21"
"1287876","occ","","","171799","Baltoceras minor","species","325183","","Baltoceras minor","species","325183","Chazyan","","470","457","15465","21"
"1287879","occ","","","171800","Baltoceras minor","species","325183","","Baltoceras minor","species","325183","Chazyan","","470","457","15465","21"
"1287880","occ","","","171801","Murrayoceras primum","species","325184","","Murrayoceras primum","species","325184","Chazyan","","470","457","15465","21"
"1287881","occ","","","171801","Mesnaquaceras curviseptatum","species","325189","","Mesnaquaceras curviseptatum","species","325189","Chazyan","","470","457","15465","21"
"1287920","occ","","","171811","Proteoceras perkinsi","species","69154","","Proteoceras perkinsi","species","69153","Chazyan","","470","457","15465","21"
"1287922","occ","","","171813","Stereospyroceras champlainense","species","325193","","Stereospyroceras champlainense","species","325193","Chazyan","","470","457","15465","21"
"1287923","occ","","","171814","Proteoceras pulchrum","species","325191","","Proteoceras pulchrum","species","325191","Chazyan","","470","457","15465","21"
"1287925","occ","","","171816","Proteoceras perkinsi","species","69154","","Proteoceras perkinsi","species","69153","Chazyan","","470","457","15465","21"
"1287926","occ","","","171817","Proteoceras perkinsi","species","69154","","Proteoceras perkinsi","species","69153","Chazyan","","470","457","15465","21"
"1287927","occ","","","171818","Proteoceras perkinsi","species","69154","","Proteoceras perkinsi","species","69153","Chazyan","","470","457","15465","21"
"1287928","occ","","","171819","Proteoceras perkinsi","species","69154","","Proteoceras perkinsi","species","69153","Chazyan","","470","457","15465","21"
"1287929","occ","","","171820","Proteoceras cf. moniliforme","species","69167","","Proteoceras moniliforme","species","69165","Chazyan","","470","457","15465","21"
"1287931","occ","","","42808","Stereospyroceras clintoni","species","325250","","Stereospyroceras clintoni","species","324998","Chazyan","","470","457","55847","21"
"1287932","occ","","","42808","Ruedemannoceras boycii","species","325247","recombined as","Cyrtactinoceras boycii","species","325015","Chazyan","","470","457","55847","21"
"1288158","occ","","","171798","Cyrtactinoceras boycii","species","325016","","Cyrtactinoceras boycii","species","325015","Chazyan","","470","457","11371","21"
"1288159","occ","","","171798","Loxoceras moniliforme","species","69166","recombined as","Proteoceras moniliforme","species","69165","Chazyan","","470","457","11371","21"
"1288354","occ","","","171923","Proteoceras moniliforme","species","69167","","Proteoceras moniliforme","species","69165","Chazyan","","470","457","15465","21"
"1289177","occ","","","89040","Eotripteroceras minutum","species","325371","","Eotripteroceras minutum","species","325371","Ashbyan","","457","449.8","55859","29"
"1289187","occ","","","172146","Allumettoceras giganteum","species","325871","","Allumettoceras giganteum","species","325871","Trentonian","","457","449.8","55888","29"
"1290121","occ","","","172224","Orthoceras rectiannulatum","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","15149","21"
"1290130","occ","","","172225","Orthoceras rectiannulatum","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","15149","21"
"1290273","occ","","","172234","Orthoceras multicameratum","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","15149","21"
"1290345","occ","","","172240","Orthoceras rectiannulatum","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","15149","21"
"1290717","occ","","","172295","Orthoceras rectiannulatum","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","15149","21"
"1290718","occ","","","172295","Cyrtoceras boycii","species","325015","recombined as","Cyrtactinoceras boycii","species","325015","Chazyan","","470","457","15149","21"
"1291622","occ","","","172358","Orthoceras antenor","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","15149","21"
"1291631","occ","","","172201","Orthoceras cf. allumettense","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","15149","21"
"1291653","occ","","","172362","Orthoceras allumettense","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","15149","21"
"1291658","occ","","","172192","Orthoceras allumettense","species","12557","species not entered","Orthoceras","genus","12557","Chazyan","","470","457","15149","21"
"1296758","occ","","","172935","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Pragian","","410.8","407.6","56228","182"
"1296759","occ","","","172935","Kopaninoceras barbarum","species","153406","species not entered","Kopaninoceras","genus","153406","Pragian","","410.8","407.6","56228","182"
"1296808","occ","","","172939","Kionoceras virgatum","species","302406","","Kionoceras virgatum","species","302404","Aeronian","","440.8","438.5","52199","190"
"1296835","occ","","","56880","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Lochkovian","","419.2","410.8","56228","183"
"1296836","occ","","","56880","Kopaninoceras barbarum","species","153406","species not entered","Kopaninoceras","genus","153406","Lochkovian","","419.2","410.8","56228","183"
"1296845","occ","","","80662","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Pragian","","410.8","407.6","56228","182"
"1296846","occ","","","80662","Kopaninoceras barbarum","species","153406","species not entered","Kopaninoceras","genus","153406","Pragian","","410.8","407.6","56228","182"
"1296851","occ","","","172945","Calorthoceras pseudocalamiteum","species","465912","species not entered","Calorthoceras","genus","465912","Pragian","","410.8","407.6","56228","182"
"1296852","occ","","","172945","Dawsonocerina discretum","species","12490","species not entered","Dawsonocerina","genus","12490","Pragian","","410.8","407.6","56228","182"
"1296853","occ","","","172945","""Orthoceras"" woodwardi","species","12557","species not entered","Orthoceras","genus","12557","Pragian","","410.8","407.6","56228","182"
"1296887","occ","","","80318","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Pragian","","410.8","407.6","56228","182"
"1296888","occ","","","80318","Kopaninoceras barbarum","species","153406","species not entered","Kopaninoceras","genus","153406","Pragian","","410.8","407.6","56228","182"
"1297222","occ","","","173012","Spyroceras hammelli","species","103359","recombined as","Gorbyoceras hammelli","species","103358","Richmondian","","449.8","446","11615","1008"
"1297224","occ","","","173012","Sactoceras manitoulinense","species","327886","","Sactoceras manitoulinense","species","327886","Richmondian","","449.8","446","11615","1008"
"1297228","occ","","","173012","Sactoceras sp.","genus","12592","","Sactoceras","genus","12592","Richmondian","","449.8","446","11615","1008"
"1298664","occ","","","173249","Sactoceras westonense","species","327887","","Sactoceras westonense","species","327887","Maysvillian","","450.4","449.8","11615","1008"
"1298787","occ","","","173332","Sactoceras piso","species","327884","","Sactoceras piso","species","327885","Richmondian","","449.8","446","11615","1008"
"1302130","occ","","","63675","Kionoceras magnisulcatum","species","330552","","Kionoceras magnisulcatum","species","330549","Richmondian","","449.8","446","11416","1008"
"1307141","occ","","","175101","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Missourian","","305.9","303.7","57216","50"
"1309487","occ","","","175724","Orthoceras sociale","species","291795","recombined as","Isorthoceras sociale","species","291795","Turinian","","457","453.7","15775","1009"
"1346720","occ","","","182446","Orthoceras proprinquum","species","12557","species not entered","Orthoceras","genus","12557","Katian","","453","445.2","11463","1008"
"1346721","occ","","","182446","Orthoceras magnisulcatum","species","330549","recombined as","Kionoceras magnisulcatum","species","330549","Katian","","453","445.2","11463","1008"
"1355811","occ","","","184103","Cyrtoceras curtum","species","349943","recombined as","Brachycycloceras curtum","species","349943","Missourian","","305.9","303.7","16276","50"
"1355852","occ","","","184105","Cyrtoceras curtum","species","349943","recombined as","Brachycycloceras curtum","species","349943","Missourian","","305.9","303.7","16276","50"
"1355992","occ","","","71998","Orthoceras n. sp. informal","genus","12557","","Orthoceras","genus","12557","Morrowan","","323.2","318.4","16202","52"
"1356041","occ","","","184129","Orthoceras n. sp. informal","genus","12557","","Orthoceras","genus","12557","Morrowan","","323.2","318.4","16202","52"
"1361997","occ","","","185268","Orthoceras fusiforme","species","12557","species not entered","Orthoceras","genus","12557","Chatfieldian","","453.7","451.1","62037","29"
"1378061","occ","","","188493","Kionoceras sp.","genus","12529","","Kionoceras","genus","12529","Silurian","","443.8","419.2","63227","20"
"1378236","occ","","","188529","Kionoceras sp.","genus","12529","","Kionoceras","genus","12529","Llandovery","Wenlock","443.8","427.4","63227","20"
"1378827","occ","","","87273","Isorthoceras cavi","species","359675","","Isorthoceras cavi","species","359675","Keila","","453.9","453","63241","1009"
"1378828","occ","","","87273","Isorthoceras vexilli","species","359680","","Isorthoceras vexilli","species","359680","Keila","","453.9","453","63241","1009"
"1378829","occ","","","87273","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Keila","","453.9","453","63241","1009"
"1378830","occ","","","87273","Pleurorthoceras organi","species","359682","","Pleurorthoceras organi","species","359682","Keila","","453.9","453","63241","1009"
"1378846","occ","","","169041","Pleurorthoceras organi","species","359682","","Pleurorthoceras organi","species","359682","Keila","","453.9","453","63241","1009"
"1378847","occ","","","169041","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Keila","","453.9","453","63241","1009"
"1378848","occ","","","169041","Isorthoceras cavi","species","359675","","Isorthoceras cavi","species","359675","Keila","","453.9","453","63241","1009"
"1378849","occ","","","169041","Isorthoceras maris","species","359676","","Isorthoceras maris","species","359676","Keila","","453.9","453","63241","1009"
"1378865","occ","","","188677","Isorthoceras padisense","species","359677","","Isorthoceras padisense","species","359677","Keila","","453.9","453","63241","1009"
"1378866","occ","","","188677","Isorthoceras cavi","species","359675","","Isorthoceras cavi","species","359675","Keila","","453.9","453","63241","1009"
"1378867","occ","","","188677","Isorthoceras vexilli","species","359680","","Isorthoceras vexilli","species","359680","Keila","","453.9","453","63241","1009"
"1378868","occ","","","188677","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Keila","","453.9","453","63241","1009"
"1378879","occ","","","188680","Isorthoceras cavi","species","359675","","Isorthoceras cavi","species","359675","Keila","","453.9","453","63241","1009"
"1378898","occ","","","188682","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Keila","","453.9","453","63241","1009"
"1378902","occ","","","188683","Isorthoceras maris","species","359676","","Isorthoceras maris","species","359676","Keila","","453.9","453","63241","1009"
"1378930","occ","","","188691","Michelinoceras n. sp. alticameratum","species","360088","","Michelinoceras alticameratum","species","360088","Ludlow","","427.4","423","63325","60"
"1378931","occ","","","188691","Michelinoceras n. sp. mizobuchii","species","360089","","Michelinoceras mizobuchii","species","360089","Ludlow","","427.4","423","63325","60"
"1378932","occ","","","188691","Arionoceras n. sp. densiseptum","species","360090","","Arionoceras densiseptum","species","360090","Ludlow","","427.4","423","63325","60"
"1378933","occ","","","188691","Leurocycloceras sp.","genus","12531","","Leurocycloceras","genus","12531","Ludlow","","427.4","423","63325","60"
"1378934","occ","","","188691","Orthocycloceras n. sp. gomiense","species","360091","","Orthocycloceras gomiense","species","360091","Ludlow","","427.4","423","63325","60"
"1378935","occ","","","188691","Orthocycloceras aff. gomiense","species","360091","","Orthocycloceras gomiense","species","360091","Ludlow","","427.4","423","63325","60"
"1378937","occ","","","188691","Arionoceras ? densiseptum","species","360090","","Arionoceras densiseptum","species","360090","Ludlow","","427.4","423","63325","60"
"1378938","occ","","","188691","Michelinoceras ? sp.","genus","12542","","Michelinoceras","genus","12542","Ludlow","","427.4","423","63325","60"
"1379166","occ","","","188702","Rhabdiferoceras pertinens","species","359612","","Rhabdiferoceras pertinens","species","359613","Tulean","Blackhillsian","480.3","470","63219","31"
"1379167","occ","","","188704","Rhabdiferoceras pertinens","species","359612","","Rhabdiferoceras pertinens","species","359613","Tulean","Blackhillsian","480.3","470","63219","31"
"1379168","occ","","","188714","Rhabdiferoceras pertinens","species","359612","","Rhabdiferoceras pertinens","species","359613","Tulean","Blackhillsian","480.3","470","63219","31"
"1379169","occ","","","188719","Rhabdiferoceras pertinens","species","359612","","Rhabdiferoceras pertinens","species","359613","Tulean","Blackhillsian","480.3","470","63219","31"
"1379170","occ","","","188725","Rhabdiferoceras pertinens","species","359612","","Rhabdiferoceras pertinens","species","359613","Tulean","Blackhillsian","480.3","470","63219","31"
"1379171","occ","","","188727","Rhabdiferoceras pertinens","species","359612","","Rhabdiferoceras pertinens","species","359613","Tulean","Blackhillsian","480.3","470","63219","31"
"1379172","occ","","","188741","Rhabdiferoceras pertinens","species","359612","","Rhabdiferoceras pertinens","species","359613","Tulean","Blackhillsian","480.3","470","63219","31"
"1379337","occ","","","188773","Metaspyroceras sp.","genus","12540","","Metaspyroceras","genus","12540","Richmondian","","449.8","446","63386","1008"
"1379914","occ","","","188865","Michelinoceras ? sp.","genus","12542","","Michelinoceras","genus","12542","Wenlock","Ludlow","433.4","423","63386","20"
"1380033","occ","","","188896","Michelinoceras sp. A informal","genus","12542","obsolete variant of","Michelinoceras","genus","12542","Ludlow","","427.4","423","63386","60"
"1380040","occ","","","188897","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Ludlow","","427.4","423","63386","60"
"1380261","occ","","","188953","Plagiostomoceras thomasi","species","360981","","Plagiostomoceras thomasi","species","360981","Early Devonian","","419.2","393.3","63439","58"
"1381016","occ","","","189079","Zeehanoceras teicherti","species","361604","","Zeehanoceras teicherti","species","361604","Eastonian","","452","449","63525","1008"
"1381033","occ","","","189094","Mysterioceras australe","species","12548","species not entered","Mysterioceras","genus","12548","Trentonian","","457","449.8","63531","29"
"1396148","occ","","","192339","Rasmussenoceras leveannulatum","species","377904","","Rasmussenoceras leveannulatum","species","377903","Chatfieldian","Edenian","453.7","450.4","65083","29"
"1396373","occ","","","192032","Cochlioceras burchardi","species","12351","species not entered","Cochlioceras","genus","12351","Lasnamagi","","460.4","458.9","106","556"
"1396401","occ","","","192382","Cochlioceras burchardi","species","12351","species not entered","Cochlioceras","genus","12351","Lasnamagi","","460.4","458.9","106","556"
"1396470","occ","","","192387","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Soudleyan","","458.4","457.4","156","1009"
"1396518","occ","","","192388","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Longvillian","","457.4","455.2","156","1009"
"1396553","occ","","","192389","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Longvillian","","457.4","455.2","156","1009"
"1414548","occ","","","195467","Orthoceras cf. regulare","species","12557","species not entered","Orthoceras","genus","12557","Uhaku","","458.9","457.5","66537","21"
"1414562","occ","","","195470","Orthoceras cf. regulare","species","12557","species not entered","Orthoceras","genus","12557","Uhaku","","458.9","457.5","66537","21"
"1415507","occ","","","195660","Cochlioceras sp.","genus","12351","","Cochlioceras","genus","12351","Aseri","","462.9","460.4","66589","556"
"1415513","occ","","","195659","Cochlioceras sp.","genus","12351","","Cochlioceras","genus","12351","Aseri","","462.9","460.4","66589","556"
"1415793","occ","","","195748","Orthoceras explorator","species","12557","species not entered","Orthoceras","genus","12557","Floian","","477.7","470","66623","1010"
"1420154","occ","","","24162","Lambeoceras n. sp. leveannulatum","species","377903","recombined as","Rasmussenoceras leveannulatum","species","377903","Cautleyan","","449.3","448.9","16389","1008"
"1428927","occ","","","73855","Isorthoceras sp.","genus","12524","","Isorthoceras","genus","12524","Keila","Oandu","453.9","452","67711","29"
"1428928","occ","","","73855","Isorthoceras sylphide","species","380750","","Isorthoceras sylphide","species","380750","Keila","Oandu","453.9","452","67711","29"
"1428931","occ","","","73855","Pleurorthoceras clarkvillense","species","12573","species not entered","Pleurorthoceras","genus","12573","Keila","Oandu","453.9","452","67711","29"
"1428932","occ","","","73855","Striatocycloceras undulatostriatum","species","142720","species not entered","Striatocycloceras","genus","142720","Keila","Oandu","453.9","452","67711","29"
"1428935","occ","","","161744","Isorthoceras nikwis","species","380749","","Isorthoceras nikwis","species","380749","Keila","Oandu","453.9","452","67711","29"
"1428952","occ","","","73411","Allumettoceras mjoesense","species","309618","","Allumettoceras mjoesense","species","309618","Keila","Oandu","453.9","452","67711","29"
"1428956","occ","","","73411","Clothoceras thornquisti","species","380753","","Clothoceras thornquisti","species","380753","Keila","Oandu","453.9","452","67711","29"
"1428965","occ","","","73411","Isorthoceras cavi","species","359675","","Isorthoceras cavi","species","359675","Keila","Oandu","453.9","452","67711","29"
"1428966","occ","","","73411","Isorthoceras maris","species","359676","","Isorthoceras maris","species","359676","Keila","Oandu","453.9","452","67711","29"
"1428967","occ","","","73411","Isorthoceras nikwis","species","380749","","Isorthoceras nikwis","species","380749","Keila","Oandu","453.9","452","67711","29"
"1428968","occ","","","73411","Isorthoceras sp.","genus","12524","","Isorthoceras","genus","12524","Keila","Oandu","453.9","452","67711","29"
"1428969","occ","","","73411","Isorthoceras sylphide","species","380750","","Isorthoceras sylphide","species","380750","Keila","Oandu","453.9","452","67711","29"
"1428970","occ","","","73411","Isorthoceras urdr","species","380751","","Isorthoceras urdr","species","380751","Keila","Oandu","453.9","452","67711","29"
