"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"761407","occ","","","81345","Agathiceras uralicum","species","225903","","Agathiceras uralicum","species","225902","Gzhelian","","303.7","298.9","27403","49"
"761409","occ","","","81345","Glaphyrites striatus","species","316698","","Glaphyrites striatus","species","316698","Gzhelian","","303.7","298.9","27403","49"
"761410","occ","","","81345","Shumardites aff. aktubensis","species","126306","","Shumardites aktubensis","species","126306","Gzhelian","","303.7","298.9","27403","49"
"761411","occ","","","81345","Vidrioceras sp.","genus","13932","","Vidrioceras","genus","238574","Gzhelian","","303.7","298.9","27403","49"
"761412","occ","","","81345","Prothalassoceras notabile","species","124374","","Prothalassoceras notabile","species","124374","Gzhelian","","303.7","298.9","27403","49"
"761414","occ","","","81345","Marathonites sp.","genus","13771","","Marathonites","genus","242318","Gzhelian","","303.7","298.9","27403","49"
"761417","occ","","","81346","Glaphyrites pararhymnus","species","126293","","Glaphyrites pararhymnus","species","126293","Gzhelian","","303.7","298.9","27403","49"
"761418","occ","","","81346","Prothalassoceras sp.","genus","13848","","Prothalassoceras","genus","13848","Gzhelian","","303.7","298.9","27403","49"
"761419","occ","","","81346","Agathiceras uralicum","species","225903","","Agathiceras uralicum","species","225902","Gzhelian","","303.7","298.9","27403","49"
"761422","occ","","","81347","Glaphyrites pararhymnus","species","126293","","Glaphyrites pararhymnus","species","126293","Gzhelian","","303.7","298.9","27403","49"
"761423","occ","","","81347","Agathiceras uralicum","species","225903","","Agathiceras uralicum","species","225902","Gzhelian","","303.7","298.9","27403","49"
"761426","occ","","","81348","Prothalassoceras n. sp. notabile","species","124374","","Prothalassoceras notabile","species","124374","Gzhelian","","303.7","298.9","27403","49"
"761429","occ","","","81348","Somoholites sholakensis","species","326207","","Somoholites sholakensis","species","326207","Gzhelian","","303.7","298.9","27403","49"
"761430","occ","","","81348","Glaphyrites sp.","genus","13723","","Glaphyrites","genus","13723","Gzhelian","","303.7","298.9","27403","49"
"761431","occ","","","81349","Prothalassoceras sp.","genus","13848","","Prothalassoceras","genus","13848","Gzhelian","","303.7","298.9","27403","49"
"761432","occ","","","81349","Agathiceras uralicum","species","225903","","Agathiceras uralicum","species","225902","Gzhelian","","303.7","298.9","27403","49"
"761433","occ","","","81349","Glaphyrites sp.","genus","13723","","Glaphyrites","genus","13723","Gzhelian","","303.7","298.9","27403","49"
"761435","occ","","","81349","Somoholites ikensis","species","326209","","Somoholites ikensis","species","326209","Gzhelian","","303.7","298.9","27403","49"
"761436","occ","","","81349","Eoasianites sp.","genus","13692","","Eoasianites","genus","13692","Gzhelian","","303.7","298.9","27403","49"
"761437","occ","","","81350","Prothalassoceras sp.","genus","13848","","Prothalassoceras","genus","13848","Gzhelian","","303.7","298.9","27403","49"
"761438","occ","","","81350","Eoasianites sp.","genus","13692","","Eoasianites","genus","13692","Gzhelian","","303.7","298.9","27403","49"
"761440","occ","","","81350","Somoholites sp.","genus","13887","","Somoholites","genus","13887","Gzhelian","","303.7","298.9","27403","49"
"761442","occ","","","81351","Glaphyrites sp.","genus","13723","","Glaphyrites","genus","13723","Gzhelian","","303.7","298.9","27403","49"
"761443","occ","","","81352","Glaphyrites pararhymnus","species","126293","","Glaphyrites pararhymnus","species","126293","Gzhelian","","303.7","298.9","27403","49"
"761444","occ","","","81352","Prothalassoceras jaikense","species","126297","","Prothalassoceras jaikense","species","126297","Gzhelian","","303.7","298.9","27403","49"
"761445","occ","","","81352","Prothalassoceras sp.","genus","13848","","Prothalassoceras","genus","13848","Gzhelian","","303.7","298.9","27403","49"
"761446","occ","","","81352","Eoasianites vodorezovi","species","126303","","Eoasianites vodorezovi","species","126303","Gzhelian","","303.7","298.9","27403","49"
"761449","occ","","","81352","Somoholites sp.","genus","13887","","Somoholites","genus","13887","Gzhelian","","303.7","298.9","27403","49"
"761450","occ","","","81352","Prothalassoceras inflatum","species","126298","","Prothalassoceras inflatum","species","126298","Gzhelian","","303.7","298.9","27403","49"
"761451","occ","","","81352","Aristoceras apressum","species","13627","species not entered","Aristoceras","genus","13627","Gzhelian","","303.7","298.9","27403","49"
"761452","occ","","","81352","Neodimorphoceras (Pinnoceras) sp.","subgenus","13786","obsolete variant of","Neodimorphoceras","genus","13786","Gzhelian","","303.7","298.9","27403","49"
"761453","occ","","","81353","Prothalassoceras bashkiricum","species","126299","","Prothalassoceras bashkiricum","species","126299","Gzhelian","","303.7","298.9","27403","49"
"761454","occ","","","81353","Aristoceras serum","species","126296","","Aristoceras serum","species","126296","Gzhelian","","303.7","298.9","27403","49"
"761455","occ","","","81354","Eoasianites vodorezovi","species","126303","","Eoasianites vodorezovi","species","126303","Gzhelian","","303.7","298.9","27403","49"
"761457","occ","","","81354","Glaphyrites sp.","genus","13723","","Glaphyrites","genus","13723","Gzhelian","","303.7","298.9","27403","49"
"761458","occ","","","81354","Somoholites sp.","genus","13887","","Somoholites","genus","13887","Gzhelian","","303.7","298.9","27403","49"
"761459","occ","","","81354","Prothalassoceras inflatum","species","126298","","Prothalassoceras inflatum","species","126298","Gzhelian","","303.7","298.9","27403","49"
"761460","occ","","","81354","Prothalassoceras bashkiricum","species","126299","","Prothalassoceras bashkiricum","species","126299","Gzhelian","","303.7","298.9","27403","49"
"761461","occ","","","81354","Almites reverendus","species","126311","","Almites reverendus","species","126311","Gzhelian","","303.7","298.9","27403","49"
"761462","occ","","","81355","Aristoceras apressum","species","13627","species not entered","Aristoceras","genus","13627","Gzhelian","","303.7","298.9","27403","49"
"761463","occ","","","81355","Almites reverendus","species","126311","","Almites reverendus","species","126311","Gzhelian","","303.7","298.9","27403","49"
"761465","occ","","","81356","Aristoceras apressum","species","13627","species not entered","Aristoceras","genus","13627","Gzhelian","","303.7","298.9","27403","49"
"761466","occ","","","81356","Aristoceras serum","species","126296","","Aristoceras serum","species","126296","Gzhelian","","303.7","298.9","27403","49"
"761467","occ","","","81356","Almites reverendus","species","126311","","Almites reverendus","species","126311","Gzhelian","","303.7","298.9","27403","49"
"761468","occ","","","81357","Eoasianites vodorezovi","species","126303","","Eoasianites vodorezovi","species","126303","Gzhelian","","303.7","298.9","27403","49"
"761469","occ","","","81357","Marathonites sp.","genus","13771","","Marathonites","genus","242318","Gzhelian","","303.7","298.9","27403","49"
"761470","occ","","","81357","Aristoceras serum","species","126296","","Aristoceras serum","species","126296","Gzhelian","","303.7","298.9","27403","49"
"761471","occ","","","81357","Almites reverendus","species","126311","","Almites reverendus","species","126311","Gzhelian","","303.7","298.9","27403","49"
"761473","occ","","","81357","Glaphyrites aktubensis","species","126295","","Glaphyrites aktubensis","species","126295","Gzhelian","","303.7","298.9","27403","49"
"761474","occ","","","81358","Prothalassoceras jaikense","species","126297","","Prothalassoceras jaikense","species","126297","Gzhelian","","303.7","298.9","27403","49"
"761476","occ","","","81358","Somoholites sp.","genus","13887","","Somoholites","genus","13887","Gzhelian","","303.7","298.9","27403","49"
"761477","occ","","","81358","Aristoceras serum","species","126296","","Aristoceras serum","species","126296","Gzhelian","","303.7","298.9","27403","49"
"761478","occ","","","81358","Almites reverendus","species","126311","","Almites reverendus","species","126311","Gzhelian","","303.7","298.9","27403","49"
"761480","occ","","","81358","Eoasianites postconcinnus","species","326203","","Eoasianites postconcinnus","species","326203","Gzhelian","","303.7","298.9","27403","49"
"761481","occ","","","81359","Agathiceras uralicum","species","225903","","Agathiceras uralicum","species","225902","Gzhelian","","303.7","298.9","27403","49"
"761483","occ","","","81360","Eoasianites vodorezovi","species","126303","","Eoasianites vodorezovi","species","126303","Asselian","","298.9","293.52","27403","151"
"761484","occ","","","81360","Agathiceras uralicum","species","225903","","Agathiceras uralicum","species","225902","Asselian","","298.9","293.52","27403","151"
"761485","occ","","","81360","Somoholites sp.","genus","13887","","Somoholites","genus","13887","Asselian","","298.9","293.52","27403","151"
"761486","occ","","","81360","Aristoceras serum","species","126296","","Aristoceras serum","species","126296","Asselian","","298.9","293.52","27403","151"
"761487","occ","","","81360","Almites reverendus","species","126311","","Almites reverendus","species","126311","Asselian","","298.9","293.52","27403","151"
"761488","occ","","","81360","Glaphyrites aktubensis","species","126295","","Glaphyrites aktubensis","species","126295","Asselian","","298.9","293.52","27403","151"
"761492","occ","","","81361","Eoasianites vodorezovi","species","126303","","Eoasianites vodorezovi","species","126303","Asselian","","298.9","293.52","27403","151"
"761493","occ","","","81361","Agathiceras uralicum","species","225903","","Agathiceras uralicum","species","225902","Asselian","","298.9","293.52","27403","151"
"761494","occ","","","81361","Somoholites sp.","genus","13887","","Somoholites","genus","13887","Asselian","","298.9","293.52","27403","151"
"761495","occ","","","81361","Neodimorphoceras (Pinnoceras) sp.","subgenus","13786","obsolete variant of","Neodimorphoceras","genus","13786","Asselian","","298.9","293.52","27403","151"
"761496","occ","","","81361","Aristoceras serum","species","126296","","Aristoceras serum","species","126296","Asselian","","298.9","293.52","27403","151"
"761499","occ","","","81361","Glaphyrites rarus","species","316690","","Glaphyrites rarus","species","316690","Asselian","","298.9","293.52","27403","151"
"761501","occ","","","81361","Svetlanoceras primore","species","126305","","Svetlanoceras primore","species","126305","Asselian","","298.9","293.52","27403","151"
"761502","occ","","","81361","Prostacheoceras principale","species","126309","","Prostacheoceras principale","species","126309","Asselian","","298.9","293.52","27403","151"
"761503","occ","","","81361","Prothalassoceras serratum","species","126300","","Prothalassoceras serratum","species","126300","Asselian","","298.9","293.52","27403","151"
"761504","occ","","","81361","Glaphyrites angustilobatus","species","126294","","Glaphyrites angustilobatus","species","126294","Asselian","","298.9","293.52","27403","151"
"761505","occ","","","81362","Prothalassoceras serratum","species","126300","","Prothalassoceras serratum","species","126300","Asselian","","298.9","293.52","27403","151"
"761506","occ","","","81362","Glaphyrites angustilobatus","species","126294","","Glaphyrites angustilobatus","species","126294","Asselian","","298.9","293.52","27403","151"
"761507","occ","","","81363","Prothalassoceras sp.","genus","13848","","Prothalassoceras","genus","13848","Asselian","","298.9","293.52","27403","151"
