"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"788343","occ","","","85151","Placites perauctus","species","302240","","Placites perauctus","species","301496","Lacian","","227","216.7","28652","136"
"788344","occ","","","85151","Arcestes sp.","genus","14031","","Arcestes","genus","14031","Lacian","","227","216.7","28652","136"
"788424","occ","","","85164","Langdaiceras sp.","genus","137148","","Langdaiceras","genus","137148","Ladinian","","242","237","28658","138"
"788425","occ","","","85164","Xenoprotrachyceras cf. primum","species","325417","","Xenoprotrachyceras primum","species","325417","Ladinian","","242","237","28658","138"
"788440","occ","","","85165","Protrachyceras deprati","species","207604","","Protrachyceras deprati","species","207603","Longobardian","","239.7","237","28658","138"
"788441","occ","","","85165","Protrachyceras ladinum","species","351056","","Protrachyceras ladinum","species","351055","Longobardian","","239.7","237","28658","138"
"788442","occ","","","85165","Protrachyceras yongningense","species","14357","species not entered","Protrachyceras","genus","14357","Longobardian","","239.7","237","28658","138"
"788460","occ","","","85166","Protrachyceras deprati","species","207604","","Protrachyceras deprati","species","207603","Tuvalian","","233.4","227","28658","137"
"788461","occ","","","85166","Protrachyceras costulatum","species","207605","","Protrachyceras costulatum","species","207605","Tuvalian","","233.4","227","28658","137"
"788462","occ","","","85166","Protrachyceras cf. douvillei","species","14357","species not entered","Protrachyceras","genus","14357","Tuvalian","","233.4","227","28658","137"
"788463","occ","","","85166","Clionites cf. zeilleri","species","251140","replaced by, species not entered","Clionitites","genus","14074","Tuvalian","","233.4","227","28658","137"
"788466","occ","","","85166","Trachyceras multituberculatum","species","325428","","Trachyceras multituberculatum","species","325428","Tuvalian","","233.4","227","28658","137"
"788467","occ","","","85166","Trachyceras cf. aon","species","264455","","Trachyceras aon","species","264454","Tuvalian","","233.4","227","28658","137"
"788468","occ","","","85166","Paratrachyceras cf. hofmanni","species","356743","","Paratrachyceras hofmanni","species","356742","Tuvalian","","233.4","227","28658","137"
"788469","occ","","","85166","Hauerites cf. himalayanus","species","14158","species not entered","Hauerites","genus","14158","Tuvalian","","233.4","227","28658","137"
"788474","occ","","","85166","Trachyceras sinensis","species","14432","species not entered","Trachyceras","genus","14432","Tuvalian","","233.4","227","28658","137"
"788475","occ","","","85166","Protrachyceras ladinum","species","351056","","Protrachyceras ladinum","species","351055","Tuvalian","","233.4","227","28658","137"
"788476","occ","","","85166","Protrachyceras longiangense","species","14357","species not entered","Protrachyceras","genus","14357","Tuvalian","","233.4","227","28658","137"
"788491","occ","","","85167","Buchites cf. aldrovandii","species","356789","","Buchites aldrovandii","species","356789","Carnian","","237","227","28658","137"
"788492","occ","","","85167","Protrachyceras sp.","genus","14357","","Protrachyceras","genus","14357","Carnian","","237","227","28658","137"
"788493","occ","","","85167","Sirenites cf. senticosus","species","289882","","Sirenites senticosus","species","289881","Carnian","","237","227","28658","137"
"788494","occ","","","85167","Trachyceras sp.","genus","14432","","Trachyceras","genus","14432","Carnian","","237","227","28658","137"
"788495","occ","","","85167","Sibyllites cf. tenuispinosus","species","14393","species not entered","Sibyllites","genus","14393","Carnian","","237","227","28658","137"
"788496","occ","","","85167","Sibyllites sp.","genus","14393","","Sibyllites","genus","14393","Carnian","","237","227","28658","137"
"788542","occ","","","85174","Arcestes gaytani","species","301708","recombined as","Proarcestes gaytani","species","270480","Julian","","237","233.4","28666","137"
"788543","occ","","","85174","Arcestes sp.","genus","14031","","Arcestes","genus","14031","Julian","","237","233.4","28666","137"
"788544","occ","","","85174","Carnites floridus","species","254377","","Carnites floridus","species","254375","Julian","","237","233.4","28666","137"
"788545","occ","","","85174","Megaphyllites jarbas","species","278579","","Megaphyllites jarbas","species","269415","Julian","","237","233.4","28666","137"
"788546","occ","","","85174","Joannites cymbiformis","species","254378","","Joannites cymbiformis","species","254372","Julian","","237","233.4","28666","137"
"789876","occ","","","85463","Ophiceras sakuntala","species","380831","subjective synonym of","Ophiceras medium","species","188052","Griesbachian","","251.902","251.4","28858","653"
"789877","occ","","","85463","Ophiceras chamunda","species","380833","subjective synonym of","Ophiceras medium","species","188052","Griesbachian","","251.902","251.4","28858","653"
"789878","occ","","","85463","Otoceras woodwardi","species","188046","","Otoceras woodwardi","species","188046","Griesbachian","","251.902","251.4","28858","653"
"789882","occ","","","85466","Ceratites thuilleri","species","398570","","Ceratites thuilleri","species","398570","Anisian","","247.2","242","28858","139"
"789906","occ","","","85471","Halorites n. sp. procyon","species","421740","","Halorites procyon","species","421740","Norian","","227","208.5","28858","136"
"808805","occ","","","88436","Paralecanites n. sp. altudensis","species","124551","recombined as","Paraceltites altudensis","species","124551","Wordian","","266.9","264.28","42377","146"
"809979","occ","21672","","88703","Shevyrevites shevyrevi","species","145874","recombined as","Shevyrevites nodosus","species","145874","Changhsingian","","254.14","251.902","13063","715"
"810022","occ","","","88710","Abichites mojsisovicsi","species","130968","recombined as","Alibashites mojsisovicsi","species","130967","Changhsingian","","254.14","251.902","27321","715"
"811184","occ","","","88933","Xenodiscus plicatus","species","146292","subjective synonym of","Xenodiscus carbonarius","species","146293","Wuchiapingian","","259.51","254.14","29811","716"
"811185","occ","","","88933","Xenodiscus carbonarius","species","146294","","Xenodiscus carbonarius","species","146293","Wuchiapingian","","259.51","254.14","29811","716"
"813083","occ","27734","","89393","Cibolites uddeni","species","182452","","Cibolites uddeni","species","182452","Capitanian","","264.28","259.51","27417","145"
"813370","occ","","","89457","Ceratites nodosus","species","256305","","Ceratites nodosus","species","256304","Ladinian","","242","237","26740","138"
"818837","occ","","","63538","Ceratites strombecki","species","356708","recombined as","Noetlingites strombecki","species","356708","Anisian","","247.2","242","30148","139"
"818838","occ","","","63538","Beneckeia buchi","species","423674","","Beneckeia buchi","species","423673","Anisian","","247.2","242","30148","139"
"818839","occ","","","63538","Balatonites ottonis","species","266486","","Balatonites ottonis","species","266485","Anisian","","247.2","242","30148","139"
"820385","occ","","","90201","Lytophiceras ? sp.","genus","149309","","Lytophiceras","genus","192104","Griesbachian","","251.902","251.4","30271","653"
"820392","occ","","","90204","Lytophiceras sp.","genus","149309","","Lytophiceras","genus","192104","Griesbachian","","251.902","251.4","30271","653"
"820393","occ","","","90204","Tompophiceras sp.","genus","14429","","Tompophiceras","genus","14429","Griesbachian","","251.902","251.4","30271","653"
"820396","occ","","","90205","Bukkenites ? sp.","genus","82357","","Bukkenites","genus","82357","Griesbachian","","251.902","251.4","30271","653"
"820406","occ","","","90206","Lytophiceras ? sp.","genus","149309","","Lytophiceras","genus","192104","Griesbachian","","251.902","251.4","30271","653"
"820407","occ","","","90206","Pseudoproptychites hiemalis","species","149323","","Pseudoproptychites hiemalis","species","149322","Griesbachian","","251.902","251.4","30271","653"
"820408","occ","","","90206","Ussuridiscus varaha","species","149320","","Ussuridiscus varaha","species","149319","Griesbachian","","251.902","251.4","30271","653"
"820425","occ","","","90207","Pseudoproptychites hiemalis","species","149323","","Pseudoproptychites hiemalis","species","149322","Griesbachian","","251.902","251.4","30271","653"
"820426","occ","","","90207","Ussuridiscus varaha","species","149320","","Ussuridiscus varaha","species","149319","Griesbachian","","251.902","251.4","30271","653"
"820427","occ","","","90207","Wordieoceras cf. wordiei","species","149328","","Wordieoceras wordiei","species","149327","Griesbachian","","251.902","251.4","30271","653"
"820428","occ","","","90207","Dunedinites magnumbilicatus","species","149330","","Dunedinites magnumbilicatus","species","149329","Griesbachian","","251.902","251.4","30271","653"
"820429","occ","","","90207","Gyronites subdharmus","species","149341","","Gyronites subdharmus","species","149341","Griesbachian","","251.902","251.4","30271","653"
"820433","occ","","","90208","Ussuridiscus varaha","species","149320","","Ussuridiscus varaha","species","149319","Griesbachian","","251.902","251.4","30271","653"
"820434","occ","","","90208","Gyronites subdharmus","species","149341","","Gyronites subdharmus","species","149341","Griesbachian","","251.902","251.4","30271","653"
"820435","occ","","","90208","Pachyproptychites otoceratoides","species","149344","","Pachyproptychites otoceratoides","species","149343","Griesbachian","","251.902","251.4","30271","653"
"820441","occ","","","90209","Ambitoides fuliginatus","species","175446","subjective synonym of","Ambites lilangensis","species","180583","Dienerian","","251.4","251.2","30271","653"
"820450","occ","","","90210","Ussuridiscus varaha","species","149320","","Ussuridiscus varaha","species","149319","Dienerian","","251.4","251.2","30271","653"
"820451","occ","","","90210","Ambitoides fuliginatus","species","175446","subjective synonym of","Ambites lilangensis","species","180583","Dienerian","","251.4","251.2","30271","653"
"820452","occ","","","90210","Proptychites alterammonoides","species","149353","subjective synonym of","Proptychites ammonoides","species","169206","Dienerian","","251.4","251.2","30271","653"
"820453","occ","","","90210","Gyronites sp.","genus","14152","","Gyronites","genus","14152","Dienerian","","251.4","251.2","30271","653"
"820465","occ","","","90211","Ambitoides n. sp. orientalis","species","149356","","Ambitoides orientalis","species","149356","Dienerian","","251.4","251.2","30271","653"
"820466","occ","","","90211","Vishnuites ? sp.","genus","14449","","Vishnuites","genus","14449","Dienerian","","251.4","251.2","30271","653"
"820467","occ","","","90211","Parahedenstroemia n. sp. kiparisovae","species","149363","","Parahedenstroemia kiparisovae","species","149363","Dienerian","","251.4","251.2","30271","653"
"820468","occ","37880","","90211","Clypites typicus","species","176966","","Clypites typicus","species","176966","Dienerian","","251.4","251.2","74060","653"
"820486","occ","","","90218","Ussuriflemingites n. sp. abrekensis","species","149413","","Ussuriflemingites abrekensis","species","149413","Dienerian","","251.4","251.2","30271","653"
